genome	scaffold	read	read_GC	read_buoyant_density	read_start	read_length	fragment_GC	fragment_buoyant_density	fragment_start	fragment_length
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__713/1	50.8	1.709784	3775530	250	46.0278606079487	1.70510730339579	3771358	44938
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__748/1	46	1.70508	430267	250	45.697089705844	1.70478314791173	417953	38381
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__750/2	36	1.69528	3234993	250	44.6267600812433	1.70373422487962	3213740	43819
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__76/1	30	1.6894	3709510	250	44.912744338634	1.70401448945186	3703412	43894
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__80/2	38.4	1.697632	230046	250	41.7427040778884	1.70090784999633	193341	40879
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__804/2	42	1.70116	1667633	250	41.5888389254007	1.70075706214689	1661210	43365
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__814/1	31.2	1.690576	3931657	250	41.4809361831751	1.70065131745951	3919203	39394
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__861/1	40.4	1.699592	1429340	250	42.1266925480542	1.70128415869709	1399644	42244
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__946/1	50.8	1.709784	3277601	250	45.0487581488066	1.70414778298583	3253688	37122
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__952/2	46	1.70508	988365	250	44.092075629812	1.70321023411722	980582	38186
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__98/1	40.8	1.699984	148174	250	42.6137752358606	1.70176149973114	110228	40914
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__102/2	45.6	1.704688	1413198	250	41.7526161258752	1.70091756380336	1385188	39849
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__116/1	42.8	1.701944	1450585	250	42.3980194928296	1.70155005910297	1441079	44837
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__163/1	43.2	1.702336	629393	250	44.1588016497558	1.70327562561676	618043	39521
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__199/2	54.8	1.713704	3291151	250	45.9637413186615	1.70504446649229	3281004	33261
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__209/2	52	1.71096	2824058	250	44.5496519558441	1.70365865891673	2817672	42667
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__230/2	49.2	1.708216	3851918	250	45.610762666418	1.70469854741309	3842946	42889
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__286/1	50.8	1.709784	3859433	250	44.8881703045001	1.70399040689841	3841670	37110
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__292/2	53.6	1.712528	3498361	250	42.2850977101067	1.7014393957559	3482062	41705
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__318/1	45.2	1.704296	1146837	250	46.2861688376255	1.70536044546087	1138814	40228
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__361/1	48.4	1.707432	2601381	250	44.3692039298503	1.70348181985125	2578332	43564
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__417/1	37.6	1.696848	2426378	250	42.240424490637	1.70139561600082	2417383	38823
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__465/2	38	1.69724	3826550	250	41.7774086378738	1.70094186046512	3816911	37324
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__487/2	37.2	1.696456	1364520	250	45.5482254270226	1.70463726091848	1335448	39108
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__559/2	40	1.6992	1696438	250	42.8077439816752	1.70195158910204	1684271	45403
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__560/2	36	1.69528	3986772	250	42.6240557815224	1.70177157466589	3976927	43025
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__62/1	50	1.709	349927	250	46.5186745175571	1.70558830102721	339190	46534
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__624/1	48.4	1.707432	2721084	250	46.0060750348904	1.70508595353419	2719890	36543
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__634/2	40	1.6992	1714548	250	43.0441295080078	1.70218324691785	1696129	43395
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__641/2	41.6	1.700768	3224803	250	44.384341327772	1.70349665450122	3180834	46032
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__691/1	42.4	1.701552	622424	250	43.934811827957	1.7030561155914	609531	47616
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__713/2	49.2	1.708216	3775202	250	46.554731224782	1.70562363660029	3749773	38415
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__748/2	44	1.70312	430214	250	45.0538337992981	1.70415275712331	415318	33622
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__750/1	37.2	1.696456	3235177	250	45.1385775691569	1.70423580601777	3208358	37921
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__76/2	38	1.69724	3709318	250	45.1909134847753	1.70428709521508	3697256	37242
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__80/1	40	1.6992	230274	250	43.3401328067358	1.7024733301506	208456	46082
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__804/1	44	1.70312	1667835	250	42.6256199589199	1.70177310755974	1638298	39922
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__814/2	42	1.70116	3931935	250	40.9856630824373	1.70016594982079	3910061	33480
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__861/2	42.8	1.701944	1429445	250	42.201811649208	1.70135777541622	1397392	39522
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__946/2	48.8	1.707824	3277487	250	45.0636394908841	1.70416236670107	3267246	37791
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__952/1	47.2	1.706256	988275	250	43.687491590797	1.70281374175898	957894	44594
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__98/2	40.8	1.699984	148180	250	45.8441134905968	1.70492723122079	136385	45995
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__121/2	39.2	1.698416	3116975	250	44.6445300301863	1.70375163942958	3088378	48035
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__140/1	48.4	1.707432	3776687	250	46.0084767980425	1.70508830726208	3745340	45772
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__19/2	52	1.71096	3284643	250	45.8355968548964	1.7049188849178	3275597	34975
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__197/1	44	1.70312	3179585	250	44.6675388203174	1.70377418804391	3154614	35162
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__20/2	41.2	1.700376	1011450	250	44.040718736415	1.70315990436169	995155	27604
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__207/1	43.2	1.702336	1968965	250	45.387089421835	1.7044793476334	1949814	39487
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__226/2	50.8	1.709784	305102	250	44.0579241161718	1.70317676563385	283766	37083
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__272/1	36.4	1.695672	568652	250	40.4016467997511	1.69959361386376	556613	41778
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__323/2	36	1.69528	3655191	250	45.8199165175909	1.70490351818724	3652583	33540
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__355/1	38.8	1.698024	584804	250	42.8631559255449	1.70200589280703	579648	42764
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__434/1	47.6	1.706648	1150469	250	45.9870904883693	1.7050673486786	1126710	41055
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__442/2	53.2	1.712136	3988088	250	42.9674218989494	1.70210807346097	3972278	35883
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__489/1	44.4	1.703512	2083216	250	39.4903424768706	1.69870053562733	2044578	43127
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__5/1	55.6	1.714488	795275	250	46.1460617304773	1.70522314049587	773319	29645
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__522/1	46	1.70508	1516468	250	42.1725090092198	1.70132905882904	1479228	42734
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__55/2	44.4	1.703512	3268699	250	44.3387427718709	1.70345196791643	3236118	37527
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__557/1	42	1.70116	1907962	250	38.9072336381993	1.69812908896544	1868205	42095
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__576/2	38.8	1.698024	1874880	250	38.3097458585757	1.6975435509414	1864944	39781
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__580/1	45.2	1.704296	1528843	250	42.1695908079642	1.7013261989918	1500751	35509
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__603/1	42.8	1.701944	116351	250	45.255910029837	1.70435079182924	85068	43570
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__727/2	52.4	1.711352	3262443	250	45.3456304534563	1.70443871784439	3260636	44238
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__746/1	44.8	1.703904	417981	250	44.9808750816307	1.70408125758	406829	42876
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__78/1	40.8	1.699984	2974520	250	43.3421900350349	1.70247534623433	2973013	42529
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__785/2	53.2	1.712136	3915247	250	44.9967354585971	1.70409680074943	3887574	35227
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__823/1	36.4	1.695672	1164339	250	45.6878634314939	1.70477410616286	1144669	42821
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__885/1	48.4	1.707432	900532	250	45.6466842336408	1.70473375054897	874349	36432
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__910/2	45.2	1.704296	3007984	250	44.0160865344612	1.70313576480377	2996900	43266
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__929/2	36.4	1.695672	1997983	250	44.5786824250383	1.70368710877654	1958197	45690
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__931/1	50.8	1.709784	842723	250	45.7375317465669	1.70482278111164	806479	44493
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__948/1	45.2	1.704296	3918413	250	44.4118541693825	1.703523617086	3882245	46026
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__96/1	51.2	1.710176	3410284	250	42.9554079696395	1.70209629981025	3370791	42160
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__965/2	47.6	1.706648	744676	250	48.3188219155072	1.7073524454772	724101	35719
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__122/2	45.2	1.704296	1585862	250	44.2995146537241	1.70341352436065	1561615	42856
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__15/1	46	1.70508	3877149	250	45.8637962272194	1.70494652030268	3854182	46915
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__176/1	26.8	1.686264	2697837	250	43.8305233533862	1.70295391288632	2678864	38731
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__179/2	44	1.70312	3021296	250	44.1651863061166	1.70328188257999	2999443	45597
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__225/2	47.6	1.706648	2857902	250	45.4185959204105	1.704510224002	2857477	39955
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__23/2	25.2	1.684696	1872853	250	37.2406123559615	1.69649580010884	1854250	42263
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__253/1	42.4	1.701552	216364	250	42.9396751740139	1.70208088167053	178624	43100
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__320/2	43.2	1.702336	2954130	250	44.8339654056054	1.70393728609749	2944939	43244
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__370/1	56.8	1.715664	712619	250	45.0691367968855	1.70416775406095	682004	37245
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__392/1	35.2	1.694496	2183432	250	43.2968494890246	1.70243091249924	2177445	33074
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__441/2	42	1.70116	2977615	250	43.7929297554721	1.70291707116036	2966203	43676
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__503/1	40.8	1.699984	442416	250	45.9448852008634	1.70502598749685	442061	35671
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__56/2	36.8	1.696064	3281051	250	45.3293166486431	1.70442273031567	3259751	38838
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__575/2	44.4	1.703512	1736227	250	43.4450148032972	1.70257611450723	1726967	46949
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__59/1	44.4	1.703512	3056667	250	44.9779335122308	1.70407837484199	3037346	45091
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__662/1	38	1.69724	1515909	250	42.9988258512578	1.70213884933423	1515578	40029
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__680/1	46.4	1.705472	2980199	250	45.0904392764858	1.70418863049096	2940128	47214
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__724/2	42	1.70116	1005775	250	44.5339593448221	1.70364328015793	969567	37486
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__767/1	42.8	1.701944	1814881	250	45.1021514244645	1.70420010839598	1800108	42437
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__768/2	30.4	1.689792	2837299	250	45.1787238077178	1.70427514933156	2828380	42188
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__786/2	46.8	1.705864	964940	250	43.7322439012937	1.70285759902327	947196	42591
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__789/1	42.8	1.701944	3207157	250	45.1667187537563	1.70426338437868	3192703	41597
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__842/1	44.8	1.703904	1790428	250	46.203479349868	1.70527940976287	1760858	36731
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__913/2	46.8	1.705864	2816787	250	43.9651351750628	1.70308583247156	2806129	40614
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__925/1	45.2	1.704296	1207771	250	44.0920806590185	1.70321023904584	1184092	39574
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__966/2	44.4	1.703512	732123	250	44.6103691239878	1.70371816174151	712156	38036
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__969/1	47.6	1.706648	2457649	250	43.1940558207341	1.70233017470432	2446497	42529
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__987/1	48.4	1.707432	2146779	250	42.642122649049	1.70178928019607	2117403	37538
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__988/2	44.4	1.703512	2496494	250	37.7088893451037	1.6969547115582	2494340	24355
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__112/2	46	1.70508	2192349	250	43.3183273550158	1.70245196080792	2176552	41539
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__167/2	48.8	1.707824	1566761	250	44.3153584245882	1.7034290512561	1562746	43468
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__186/1	41.2	1.700376	316692	250	44.8054107994234	1.70390930258344	294333	45095
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__216/1	29.6	1.689008	535144	250	38.6222285524379	1.69784978398139	531011	42126
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__249/1	45.6	1.704688	2718559	250	46.0194347864848	1.70509904609076	2705258	44868
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__268/2	48	1.70704	3658596	250	45.8820877014993	1.70496444594747	3628270	44355
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__282/2	43.2	1.702336	3599539	250	44.7257753635886	1.70383125985632	3577829	34242
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__335/1	48	1.70704	1354450	250	45.1769921616125	1.70427345231838	1323758	43759
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__340/1	42	1.70116	2405630	250	41.7026629325485	1.7008686096739	2403354	42134
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__365/2	49.2	1.708216	3024390	250	44.0865077676101	1.70320477761226	2999505	37592
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__39/2	42.4	1.701552	1152752	250	46.425605315275	1.70549709320897	1123272	31306
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__403/1	28.8	1.688224	2283413	250	44.0239592992657	1.70314348011328	2281819	39901
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__413/2	46	1.70508	2508360	250	37.1866014225899	1.69644286939414	2492798	39646
Bacillus subtilis subsp. subtilis RO-NN-1, complete genome.	CP002906	CP002906__47/1	28.4	1.687832	221099	250	42.6190230832646	1.7017666426216	208600	38816
